FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 14:33:34 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.186]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=13.0(13.1)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.211s)

FrcRobotBase.Robot_Info: [0.211] MOVE_FORWARD_ON_SIDE: xPos= -0.01,yPos=  0.00,heading=   0.1/   0.0,volts=13.0(13.0)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=13.0 (13.0)
FrcRobotBase.Robot_Info: [4.877] VISION_DEPLOY: xPos= -0.59,yPos= 91.53,heading=  57.3/  60.0,volts=11.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  37.9, Error=  30.9, PIDTerms= 0.509/ 0.000/-0.043/ 0.000, Output= 0.467(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.915] VISION_DEPLOY: xPos= -0.45,yPos= 92.49,heading=  57.1/  60.0,volts=11.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  36.7, Error=  29.7, PIDTerms= 0.491/ 0.000/-0.060/ 0.000, Output= 0.431(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.949] VISION_DEPLOY: xPos= -0.43,yPos= 94.03,heading=  57.0/  60.0,volts=12.0(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  35.9, Error=  28.9, PIDTerms= 0.476/ 0.000/-0.046/ 0.000, Output= 0.430(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.990] VISION_DEPLOY: xPos= -0.43,yPos= 95.80,heading=  56.9/  60.0,volts=11.9(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  35.6, Error=  28.6, PIDTerms= 0.472/ 0.000/-0.012/ 0.000, Output= 0.460(-0.500/0.500), Volt=11.9 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.028] VISION_DEPLOY: xPos= -0.42,yPos= 97.68,heading=  56.8/  60.0,volts=11.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  34.0, Error=  27.0, PIDTerms= 0.446/ 0.000/-0.085/ 0.000, Output= 0.361(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.065] VISION_DEPLOY: xPos= -0.61,yPos= 99.35,heading=  56.8/  60.0,volts=12.3(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  33.0, Error=  26.0, PIDTerms= 0.429/ 0.000/-0.054/ 0.000, Output= 0.375(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.106] VISION_DEPLOY: xPos= -0.59,yPos=101.34,heading=  56.7/  60.0,volts=12.2(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  31.0, Error=  24.0, PIDTerms= 0.396/ 0.000/-0.096/ 0.000, Output= 0.301(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.145] VISION_DEPLOY: xPos= -0.37,yPos=102.58,heading=  56.7/  60.0,volts=12.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.4, Error=  21.4, PIDTerms= 0.353/ 0.000/-0.137/ 0.000, Output= 0.216(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.183] VISION_DEPLOY: xPos= -0.37,yPos=104.56,heading=  56.6/  60.0,volts=12.7(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.5, Error=  21.5, PIDTerms= 0.355/ 0.000/ 0.007/ 0.000, Output= 0.362(-0.500/0.500), Volt=12.7 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.224] VISION_DEPLOY: xPos= -0.37,yPos=106.54,heading=  56.6/  60.0,volts=12.2(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  27.3, Error=  20.3, PIDTerms= 0.335/ 0.000/-0.056/ 0.000, Output= 0.279(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.264] VISION_DEPLOY: xPos= -0.37,yPos=108.58,heading=  56.6/  60.0,volts=12.5(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  26.3, Error=  19.3, PIDTerms= 0.318/ 0.000/-0.058/ 0.000, Output= 0.260(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.302] VISION_DEPLOY: xPos= -0.37,yPos=110.57,heading=  56.6/  60.0,volts=12.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  23.3, Error=  16.3, PIDTerms= 0.269/ 0.000/-0.153/ 0.000, Output= 0.116(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.343] VISION_DEPLOY: xPos= -0.37,yPos=112.44,heading=  56.6/  60.0,volts=12.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  22.8, Error=  15.8, PIDTerms= 0.261/ 0.000/-0.024/ 0.000, Output= 0.236(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.381] VISION_DEPLOY: xPos= -0.55,yPos=113.87,heading=  56.6/  60.0,volts=12.6(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  21.4, Error=  14.4, PIDTerms= 0.238/ 0.000/-0.072/ 0.000, Output= 0.166(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.421] VISION_DEPLOY: xPos= -0.54,yPos=115.76,heading=  56.7/  60.0,volts=12.7(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  19.3, Error=  12.3, PIDTerms= 0.203/ 0.000/-0.105/ 0.000, Output= 0.098(-0.500/0.500), Volt=12.7 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.463] VISION_DEPLOY: xPos= -0.56,yPos=117.52,heading=  56.6/  60.0,volts=12.9(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  17.4, Error=  10.4, PIDTerms= 0.172/ 0.000/-0.090/ 0.000, Output= 0.083(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.501] VISION_DEPLOY: xPos= -0.40,yPos=118.57,heading=  56.6/  60.0,volts=12.9(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  16.3, Error=   9.3, PIDTerms= 0.154/ 0.000/-0.059/ 0.000, Output= 0.095(-0.500/0.500), Volt=12.9 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.9 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.538] VISION_DEPLOY: xPos= -0.39,yPos=120.11,heading=  56.6/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  15.2, Error=   8.2, PIDTerms= 0.135/ 0.000/-0.060/ 0.000, Output= 0.076(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.576] VISION_DEPLOY: xPos= -0.38,yPos=121.56,heading=  56.6/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  13.6, Error=   6.6, PIDTerms= 0.109/ 0.000/-0.085/ 0.000, Output= 0.024(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.607] VISION_DEPLOY: xPos= -0.37,yPos=122.49,heading=  56.6/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  12.1, Error=   5.1, PIDTerms= 0.084/ 0.000/-0.088/ 0.000, Output=-0.004(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.647] VISION_DEPLOY: xPos= -0.37,yPos=123.38,heading=  56.6/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  11.0, Error=   4.0, PIDTerms= 0.065/ 0.000/-0.063/ 0.000, Output= 0.002(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.686] VISION_DEPLOY: xPos= -0.30,yPos=124.34,heading=  56.7/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   9.6, Error=   2.6, PIDTerms= 0.043/ 0.000/-0.062/ 0.000, Output=-0.019(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.723] VISION_DEPLOY: xPos= -0.32,yPos=125.23,heading=  56.8/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   8.7, Error=   1.7, PIDTerms= 0.028/ 0.000/-0.052/ 0.000, Output=-0.024(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.760] DEPLOY_GEAR: xPos= -0.27,yPos=125.94,heading=  56.9/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.760] VISION_DEPLOY: xPos= -0.27,yPos=125.94,heading=  56.9/  60.0,volts=12.8(10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.787] VISION_DEPLOY: xPos= -0.26,yPos=126.27,heading=  57.0/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.806] VISION_DEPLOY: xPos= -0.30,yPos=126.60,heading=  57.0/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.823] VISION_DEPLOY: xPos= -0.37,yPos=126.81,heading=  57.0/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.837] VISION_DEPLOY: xPos= -0.30,yPos=126.88,heading=  57.1/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.857] VISION_DEPLOY: xPos= -0.29,yPos=127.10,heading=  57.1/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.877] VISION_DEPLOY: xPos= -0.25,yPos=127.29,heading=  57.2/  60.0,volts=12.8(10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [5.900] VISION_DEPLOY: xPos= -0.24,yPos=127.46,heading=  57.2/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.920] VISION_DEPLOY: xPos= -0.24,yPos=127.62,heading=  57.3/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [5.940] VISION_DEPLOY: xPos= -0.23,yPos=127.73,heading=  57.3/  60.0,volts=12.9(10.9)
FrcRobotBase.Robot_Info: [5.964] VISION_DEPLOY: xPos= -0.23,yPos=127.80,heading=  57.5/  60.0,volts=12.9(10.9)
FrcRobotBase.Robot_Info: [5.986] VISION_DEPLOY: xPos= -0.23,yPos=127.82,heading=  57.5/  60.0,volts=12.8(10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [6.009] VISION_DEPLOY: xPos= -0.24,yPos=127.79,heading=  57.6/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [6.039] VISION_DEPLOY: xPos= -0.26,yPos=127.73,heading=  57.6/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [6.066]     BACKUP: xPos= -0.29,yPos=127.64,heading=  57.6/  60.0,volts=12.8(10.9)
FrcRobotBase.Robot_Info: [6.066] VISION_DEPLOY: xPos= -0.29,yPos=127.64,heading=  57.6/  60.0,volts=12.8(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=   0.0, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.000/-0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input=  84.5, Error= -36.0, PIDTerms= 0.018/ 0.000/-0.017/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.2, Error=   2.4, PIDTerms=-0.079/ 0.000/ 0.086/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.076s)

FrcRobotBase.Robot_Info: [6.145] VISION_DEPLOY: xPos= -0.22,yPos=127.40,heading=  57.8/  60.0,volts=11.6(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.3, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/-0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 127.6, Error= -36.0, PIDTerms=-1.260/ 0.000/ 0.000/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.6, Error=   2.4, PIDTerms= 0.155/ 0.000/ 0.000/ 0.000, Output= 0.155(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.059s)

FrcRobotBase.Robot_Info: [6.207] VISION_DEPLOY: xPos= -0.18,yPos=126.15,heading=  58.0/  60.0,volts=11.2(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.2, Error=  -0.1, PIDTerms=-0.011/ 0.000/-0.000/-0.000, Output=-0.011(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 127.4, Error= -35.8, PIDTerms=-1.251/ 0.000/ 0.031/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.8, Error=   2.2, PIDTerms= 0.144/ 0.000/-0.014/ 0.000, Output= 0.130(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.051s)

FrcRobotBase.Robot_Info: [6.259] VISION_DEPLOY: xPos= -0.15,yPos=125.23,heading=  58.8/  60.0,volts=11.1(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.2, Error=  -0.1, PIDTerms=-0.018/ 0.000/-0.000/-0.000, Output=-0.018(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 126.2, Error= -34.5, PIDTerms=-1.208/ 0.000/ 0.178/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.0, Error=   2.0, PIDTerms= 0.131/ 0.000/-0.017/ 0.000, Output= 0.114(-0.500/0.500), Volt=11.3 (10.9)
FrcRobotBase.Robot_Info: [6.292] VISION_DEPLOY: xPos= -0.21,yPos=124.10,heading=  59.8/  60.0,volts=11.3(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.1, Error=  -0.1, PIDTerms=-0.022/ 0.000/-0.000/-0.000, Output=-0.022(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 125.2, Error= -33.6, PIDTerms=-1.176/ 0.000/ 0.191/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.8, Error=   1.2, PIDTerms= 0.079/ 0.000/-0.105/ 0.000, Output=-0.026(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.Robot_Info: [6.329] VISION_DEPLOY: xPos= -0.25,yPos=122.67,heading=  60.5/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.2, Error=  -0.1, PIDTerms=-0.013/ 0.000/ 0.000/-0.000, Output=-0.013(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 124.1, Error= -32.5, PIDTerms=-1.136/ 0.000/ 0.249/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.015/ 0.000/-0.135/ 0.000, Output=-0.120(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [6.367] VISION_DEPLOY: xPos= -0.11,yPos=121.33,heading=  61.2/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/-0.000, Output=-0.006(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 122.7, Error= -31.0, PIDTerms=-1.086/ 0.000/ 0.292/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.5, Error=  -0.5, PIDTerms=-0.031/ 0.000/-0.089/ 0.000, Output=-0.120(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.Robot_Info: [6.403] VISION_DEPLOY: xPos= -0.26,yPos=120.32,heading=  61.3/  60.0,volts=11.6(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.1, Error=  -0.2, PIDTerms=-0.027/ 0.000/-0.000/-0.000, Output=-0.027(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 121.3, Error= -29.7, PIDTerms=-1.039/ 0.000/ 0.303/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.2, Error=  -1.2, PIDTerms=-0.077/ 0.000/-0.102/ 0.000, Output=-0.179(-0.500/0.500), Volt=11.6 (10.9)
FrcRobotBase.Robot_Info: [6.438] VISION_DEPLOY: xPos= -0.27,yPos=118.52,heading=  61.2/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.3, Error=  -0.0, PIDTerms=-0.005/ 0.000/ 0.000/-0.000, Output=-0.005(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 120.3, Error= -28.7, PIDTerms=-1.004/ 0.000/ 0.256/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.3, Error=  -1.3, PIDTerms=-0.086/ 0.000/-0.021/ 0.000, Output=-0.106(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [6.477] VISION_DEPLOY: xPos= -0.25,yPos=116.50,heading=  60.7/  60.0,volts=11.5(10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.3, Input=  -0.3, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/-0.000, Output=-0.003(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  91.6, Input= 118.5, Error= -26.9, PIDTerms=-0.941/ 0.000/ 0.365/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.5 (10.9)
